"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"1",0,-1.31725538422513,0.812612402864711,0.295744036871807,0.00254723923703181,0.285342585734675,0.00321740401276024,0.000479070847903096,0.00437668492459718,-4.31254294431522,0.8,-1.3443895895642,0.295966013314753,0.00262637208724555,0.285911383631987,-1.41775431907266,0.366781662437336,0.0030631889693916,0.354137307832831,0,0.04,0.34,0.100498934847532,0.611509589886176,-0.999059280272467,3.04832630282018,0.958333333333333,0.958333333333333
"2",0.1,-1.34165186570301,0.794977133892511,0.302304927958081,0.00246149785430419,0.292201484395344,0.00319659502622867,0.000468979464333736,0.00437339252222214,-4.37447562498718,0.8,-1.45029689699314,0.302842872745772,0.00235470762650191,0.292836205808768,-1.42051254950101,0.380226354751325,0.00292655975614976,0.368112617265347,0.1,0.05,0.35,0.0788606837979964,0.577907967932413,-0.999066914567941,1.82249337719819,0.957894736842105,0.957894736842105
"3",0.2,-1.26699204087209,4.94671548123661,0.30721404474978,0.00236566995744195,0.29738199542414,0.0031796997374952,0.000457503138926438,0.00435008538210132,-4.44279841216777,0.8,-1.49167958691823,0.306308654951249,0.00221243974400391,0.296592230540023,-1.42257255071287,0.390241877570074,0.00277426444593504,0.378734847048795,0.2,0.04,0.34,0.155580509840779,0.902152282836851,-1.09216067810482,6.35907877883084,0.947916666666667,0.958333333333333
"4",0.3,-1.32720523492713,0.936013176050584,0.310171616778552,0.00226070297726073,0.300703154047899,0.00319063792493753,0.000445022309550855,0.00434047527766035,-4.49603215279597,0.8,-1.41536837136426,0.310031763898417,0.00221261015494532,0.30098617210539,-1.42430075517909,0.396535966045686,0.00261500622600136,0.385670742008545,0.3,0.05,0.33,0.0970955202519686,0.670803291434411,-1.13485919072531,2.19592166458117,0.936842105263158,0.936842105263158
"5",0.4,-1.30131004369953,1.11576858004373,0.311438332538774,0.00214692071248765,0.302337428530017,0.00317921807635108,0.000431214261611111,0.0043388552720671,-4.57160693833052,0.8,-1.47027629189852,0.311129327245261,0.00204964450270205,0.302269810451825,-1.42625589841887,0.398922333786082,0.00242385140934364,0.388831639261368,0.4,0.05,0.41,0.124945854719337,0.782938713807665,-1.205544420283,3.26269598602576,0.926315789473684,0.936842105263158
"6",0.5,-1.3411138800553,1.74868469246664,0.310676945247376,0.00202679642878506,0.302034135218237,0.00317889712713197,0.000416421612758697,0.00433933909382098,-4.59074587222866,0.8,-1.31154603355354,0.309854311623598,0.00218355580756296,0.301769311463943,-1.42807309379026,0.397329831578688,0.00222863888206444,0.388034947719434,0.5,0.08,0.4,0.0869592137349622,0.786520710022413,-1.26306327634816,2.82548382238603,0.891304347826087,0.858695652173913
"7",0.6,-1.27708990066436,3.49578697780206,0.308040353649376,0.00190171401501278,0.29988833515179,0.00318898804388193,0.000400522366360324,0.0043326975519592,-4.64175695409696,0.8,-1.45836925833066,0.308129249987034,0.00185972992423258,0.300202875490594,-1.42966525449269,0.391805971182121,0.0020311785330872,0.383321127825887,0.6,0.07,0.47,0.152575353828331,0.941531829714229,-1.28152833285191,4.93664626994763,0.881720430107527,0.89247311827957
"8",0.7,-1.28040949194365,20.2751728075539,0.303575176219694,0.00177399295852096,0.295939720928473,0.00319976643336177,0.000383850036629125,0.00434367849838486,-4.68010796412117,0.8,-1.33773876715032,0.303886136884049,0.00187282676865105,0.296745837557619,-1.43131586597166,0.382514570662924,0.00183293771862163,0.374845190059181,0.7,0.09,0.45,0.150906374028011,0.996384745901019,-1.27224309133126,4.98193615447415,0.89010989010989,0.846153846153846
"9",0.8,-1.25325704838603,3.41592617583591,0.297469320543191,0.0016452066701936,0.290189207717579,0.00321510387712322,0.000366401726158456,0.0043533491054715,-4.72211061966198,0.8,-1.40685341572614,0.297051839680882,0.0015689717841993,0.290670300981786,-1.43259463659142,0.369727684111432,0.00163257935725481,0.362887902325704,0.8,0.09,0.46,0.179337588205393,1.08929472925617,-1.24818004093713,4.93936139220032,0.89010989010989,0.879120879120879
"10",0.9,-1.35421596700441,4.27120316026704,0.289601699293488,0.0015162125385103,0.282832374955431,0.00322480626900946,0.000348246391837752,0.00436799558688045,-4.76261215807564,0.8,-1.46407642327978,0.289556035008485,0.0015013903244318,0.283154759556449,-1.43400815595256,0.35381237049778,0.00144463242502307,0.347751441622944,0.9,0.13,0.42,0.0797921889481433,1.04616156789441,-1.3473238305747,5.58111572044414,0.885057471264368,0.885057471264368
"11",1,-1.3339794197508,3.04878244763322,0.280252324384502,0.0013890569320949,0.27401411108013,0.00324295542596178,0.0003296407514358,0.00436592695220776,-4.79667883021489,0.8,-1.46024382476149,0.279222828567376,0.00135765191745497,0.273408228137314,-1.43518680454374,0.335213199487106,0.00126370864817241,0.329905080282071,1,0.14,0.43,0.101207384792942,1.11181490996858,-1.42708999221889,3.58391428015078,0.86046511627907,0.872093023255814
