"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3443895895642,0.295966013314753,0.00262637208724555,0.285911383631987,-1.41775431907266,0.366781662437336,0.0030631889693916,0.354137307832831,0,0.04
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45029689699314,0.302842872745772,0.00235470762650191,0.292836205808768,-1.42051254950101,0.380226354751325,0.00292655975614976,0.368112617265347,0.1,0.05
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49167958691823,0.306308654951249,0.00221243974400391,0.296592230540023,-1.42257255071287,0.390241877570074,0.00277426444593504,0.378734847048795,0.2,0.04
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41536837136426,0.310031763898417,0.00221261015494532,0.30098617210539,-1.42430075517909,0.396535966045686,0.00261500622600136,0.385670742008545,0.3,0.05
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47027629189852,0.311129327245261,0.00204964450270205,0.302269810451825,-1.42625589841887,0.398922333786082,0.00242385140934364,0.388831639261368,0.4,0.05
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31154603355354,0.309854311623598,0.00218355580756296,0.301769311463943,-1.42807309379026,0.397329831578688,0.00222863888206444,0.388034947719434,0.5,0.08
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45836925833066,0.308129249987034,0.00185972992423258,0.300202875490594,-1.42966525449269,0.391805971182121,0.0020311785330872,0.383321127825887,0.6,0.07
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33773876715032,0.303886136884049,0.00187282676865105,0.296745837557619,-1.43131586597166,0.382514570662924,0.00183293771862163,0.374845190059181,0.7,0.09
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40685341572614,0.297051839680882,0.0015689717841993,0.290670300981786,-1.43259463659142,0.369727684111432,0.00163257935725481,0.362887902325704,0.8,0.09
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46407642327978,0.289556035008485,0.0015013903244318,0.283154759556449,-1.43400815595256,0.35381237049778,0.00144463242502307,0.347751441622944,0.9,0.13
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46024382476149,0.279222828567376,0.00135765191745497,0.273408228137314,-1.43518680454374,0.335213199487106,0.00126370864817241,0.329905080282071,1,0.14
