"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,1.11195751113738,0.296045968813472,0.00213162867412654,0.28483551205358,0.00239069179859921,0.000426003766967505,0.00612222596275347,-4.4754007340238,0.8,-1.59479043617919,0.296714658486532,0.0022218876742524,0.285961912803273,-1.80678690762586,0.366781662437336,0.00226837325923064,0.352965351359878,0,0.04
"0.1",NA,1.39852249229541,0.302654493761733,0.00200444394040733,0.29123696030503,0.00237230645323541,0.000409556728749318,0.00610101723716058,-4.55886614301742,0.8,-1.64651369384945,0.30174735045433,0.00214071914994422,0.290685222530907,-1.89367292592128,0.380226354751325,0.00208674818843864,0.366362571899646,0.1,0.03
"0.2",NA,1.01838757569887,0.307590242610775,0.00187471334495366,0.296055346030409,0.00235201042046817,0.00039267592006192,0.00606215951517989,-4.64317637617128,0.8,-1.85983965236271,0.307732440432238,0.00176652637256056,0.296670736028014,-1.98434140053715,0.390241877570074,0.00189036017802573,0.376490915617723,0.2,0.03
"0.3",NA,1.26474534079788,0.310664999067006,0.00174265476089622,0.29905953479321,0.00234612381622667,0.000375054017790946,0.00605939622651202,-4.74187808619852,0.8,-1.92313677038607,0.310461867059747,0.0016773977439873,0.299108221264261,-2.08041913937814,0.396535966045686,0.00168421273560725,0.383049085860389,0.3,0.03
"0.4",NA,1.03055576827923,0.311837049884091,0.00161010617797203,0.300330623918773,0.00233925513399583,0.000356872044505109,0.00608818558599289,-4.80813246034106,0.8,-1.88720689690498,0.311301221672056,0.00156078729120473,0.301084928856294,-2.16841897097123,0.398922333786082,0.00150139408243823,0.385793471484863,0.4,0.03
"0.5",NA,0.934169445932137,0.31110416283825,0.00147960835669151,0.29972336768687,0.00234321589063931,0.000338493015263453,0.00606713425914566,-4.87540862027041,0.8,-1.82901858965688,0.310017517385958,0.00158166498845839,0.300246092616974,-2.2589014769609,0.397329831578688,0.00132137259280225,0.384680902973699,0.5,0.03
"0.6",NA,1.55661384208659,0.308507652184102,0.00135168174333853,0.297450480862367,0.00235182249393649,0.000320018400049877,0.00605757711360062,-4.96831298506776,0.8,-1.98656884862089,0.307370980171056,0.00131716058820254,0.29784884655091,-2.35108934932265,0.391805971182121,0.00114867742731883,0.379748306069135,0.6,0.03
"0.7",NA,2.81760725298693,0.304009941042964,0.00122736934134073,0.293358494082038,0.002371366009786,0.000301333038011659,0.00609396225596746,-5.02577005671931,0.8,-2.0409357518353,0.303541459607475,0.00125676814183378,0.294030417404672,-2.44128672484598,0.382514570662924,0.000991194347872991,0.371127915455759,0.7,0.06
"0.8",NA,1.68368653450511,0.297779938231087,0.00110820465619249,0.287716244371399,0.00239060141564342,0.00028280572037537,0.00610810677561236,-5.08587365534433,0.8,-2.07062283906146,0.298677437947138,0.00109949577419998,0.290074956316253,-2.5307902107215,0.369727684111432,0.000846686096160572,0.359090402633838,0.8,0.06
"0.9",NA,13.4587128093647,0.289896156486605,0.000995183447421771,0.280420447749545,0.00241171342229288,0.000264465032183552,0.00609785657183279,-5.15495143439755,0.8,-2.19161331842415,0.289537189927094,0.000930544642658481,0.281241420251062,-2.62441857325257,0.35381237049778,0.000712586882511083,0.343981129822508,0.9,0.07
"1",NA,2.04878107300905,0.280549695851386,0.000888181794888703,0.271606533957866,0.0024367771657277,0.000246390299662411,0.0061231418351414,-5.23225243226597,0.8,-2.24957542998903,0.280529489000873,0.000849530167512951,0.272531518425121,-2.71337982542842,0.335213199487106,0.000597365905420109,0.32620482738063,1,0.06
