"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29560017104056,0.29573150941171,0.00281854156791537,0.285552802765157,-1.41782608547131,0.366781662437336,0.0030579905228169,0.35415786025733,0,0.02
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41252755692466,0.302709021862817,0.00248554791935755,0.292615164446127,-1.4203573707179,0.380226354751325,0.00292660665149886,0.36811430283349,0.1,0.03
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41582547261341,0.307037116690819,0.00242450465759264,0.297172645652207,-1.42266488427519,0.390241877570074,0.00277281314791818,0.378739804731136,0.2,0.03
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35620239817427,0.310121816307861,0.00230084473686937,0.301225684307468,-1.42434956016903,0.396535966045686,0.00261274007315024,0.385679627933186,0.3,0.03
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44668856198758,0.311927843799406,0.00216397945302851,0.302957650058231,-1.42633100770726,0.398922333786082,0.0024227925029035,0.388835289974505,0.4,0.03
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37555987955991,0.310538715040716,0.0020303441608642,0.302580357216201,-1.42846596903196,0.397329831578688,0.00223223236104248,0.388016302222012,0.5,0.04
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41117110577275,0.308634290318071,0.00195891958699735,0.300590976141321,-1.42980901189979,0.391805971182121,0.00203200714448589,0.383316446122582,0.6,0.04
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44033558748475,0.304567128327982,0.00171623695196511,0.297412432560544,-1.43142513257688,0.382514570662924,0.00182878801175753,0.374861717112887,0.7,0.05
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52099597133416,0.297288991465316,0.00153259447815004,0.290408185899748,-1.43300071217457,0.369727684111432,0.0016324874959574,0.362885509307634,0.8,0.05
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47278057659532,0.290048551982036,0.00147170159331228,0.283626481948513,-1.43410532068411,0.35381237049778,0.00144398737310613,0.347753559252276,0.9,0.05
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45386539297003,0.279937572307874,0.00137103949063333,0.274192152516197,-1.43546984620817,0.335213199487106,0.00125975130798331,0.329920204884913,1,0.08
